hours_studied,previous_scores,extracurricular_activities,sleep_hours,sample_question_papers_practiced,performance_index,total_study_hours_proxy,g_avg
1,57,0,7,2,33.0,1.2,57
6,81,0,4,8,65.0,10.8,81
3,49,1,4,0,26.0,3.0,49
7,77,1,4,7,69.0,11.9,77
5,98,0,9,5,87.0,7.5,98
9,83,1,8,9,85.0,17.099999999999998,83
7,56,1,9,4,46.0,9.799999999999999,56
4,98,0,8,5,82.0,6.0,98
5,52,1,7,4,36.0,7.0,52
5,91,1,7,8,77.0,9.0,91
5,99,0,5,1,85.0,5.5,99
9,87,1,9,9,85.0,17.099999999999998,87
3,81,1,8,5,62.0,4.5,81
6,66,1,7,3,54.0,7.800000000000001,66
8,92,1,7,2,89.0,9.6,92
9,41,0,9,4,35.0,12.6,41
7,73,0,5,1,65.0,7.700000000000001,73
3,70,1,4,2,52.0,3.5999999999999996,70
1,62,0,6,6,37.0,1.6,62
4,46,0,5,0,27.0,4.0,46
6,77,0,6,1,60.0,6.6000000000000005,77
3,72,1,5,2,52.0,3.5999999999999996,72
1,51,1,5,9,28.0,1.9,51
6,84,0,4,6,72.0,9.600000000000001,84
1,51,0,7,3,23.0,1.3,51
9,58,0,8,7,59.0,15.299999999999999,58
1,48,0,5,7,20.0,1.7,48
6,49,1,4,0,38.0,6.0,49
1,56,0,6,4,31.0,1.4,56
7,89,1,9,0,81.0,7.0,89
3,79,1,9,6,66.0,4.800000000000001,79
6,78,1,7,3,68.0,7.800000000000001,78
7,80,1,9,7,75.0,11.9,80
1,49,1,5,7,24.0,1.7,49
1,51,1,6,8,26.0,1.8,51
5,54,1,5,5,39.0,7.5,54
6,70,0,9,6,61.0,9.600000000000001,70
9,54,1,8,6,52.0,14.4,54
1,67,0,9,4,38.0,1.4,67
4,43,0,8,6,25.0,6.4,43
8,75,0,9,8,73.0,14.4,75
9,94,0,7,3,93.0,11.700000000000001,94
3,40,0,6,1,16.0,3.3000000000000003,40
2,97,1,8,7,75.0,3.4,97
4,83,1,4,6,64.0,6.4,83
2,96,0,7,5,77.0,3.0,96
1,73,0,5,6,44.0,1.6,73
3,86,0,9,2,66.0,3.5999999999999996,86
7,56,1,6,5,48.0,10.5,56
1,78,0,6,9,50.0,1.9,78
2,77,1,9,6,56.0,3.2,77
1,83,1,4,6,55.0,1.6,83
8,90,0,8,4,83.0,11.2,90
5,72,1,9,2,58.0,6.0,72
8,99,1,6,1,93.0,8.8,99
3,60,1,4,6,38.0,4.800000000000001,60
7,65,0,4,3,55.0,9.1,65
8,85,0,5,1,80.0,8.8,85
6,75,0,4,7,64.0,10.2,75
7,44,0,7,1,37.0,7.700000000000001,44
2,72,0,6,5,49.0,3.0,72
8,40,0,7,3,33.0,10.4,40
5,92,0,4,8,78.0,9.0,92
7,45,0,4,4,31.0,9.799999999999999,45
1,76,1,7,3,53.0,1.3,76
5,41,0,5,7,25.0,8.5,41
1,96,1,4,2,69.0,1.2,96
8,92,1,7,8,89.0,14.4,92
4,98,0,7,7,80.0,6.8,98
4,98,1,6,7,80.0,6.8,98
2,44,1,5,9,22.0,3.8,44
5,65,0,8,4,52.0,7.0,65
1,80,1,7,0,59.0,1.0,80
9,90,0,6,9,88.0,17.099999999999998,90
5,92,1,8,8,81.0,9.0,92
6,86,1,6,1,79.0,6.6000000000000005,86
2,52,0,6,0,28.0,2.0,52
1,51,1,9,5,28.0,1.5,51
4,44,1,5,0,19.0,4.0,44
7,41,0,4,9,31.0,13.299999999999999,41
6,98,0,5,9,87.0,11.399999999999999,98
1,43,1,8,9,17.0,1.9,43
1,98,1,9,6,75.0,1.6,98
8,66,0,5,6,61.0,12.8,66
4,89,1,4,0,72.0,4.0,89
5,92,0,5,9,78.0,9.5,92
7,49,0,5,4,36.0,9.799999999999999,49
8,52,0,5,2,45.0,9.6,52
7,83,1,7,1,74.0,7.700000000000001,83
2,41,1,7,4,17.0,2.8,41
4,65,1,5,4,47.0,5.6,65
1,54,0,4,1,25.0,1.1,54
9,85,1,4,5,81.0,13.5,85
3,96,0,4,6,74.0,4.800000000000001,96
3,49,1,4,0,30.0,3.0,49
9,61,0,9,2,59.0,10.799999999999999,61
3,79,0,9,3,60.0,3.9000000000000004,79
8,64,1,6,1,58.0,8.8,64
2,54,0,5,9,28.0,3.8,54
3,52,1,5,4,33.0,4.199999999999999,52
2,47,1,6,3,30.0,2.6,47
1,60,1,4,1,31.0,1.1,60
2,60,1,8,0,36.0,2.0,60
8,61,1,8,7,56.0,13.6,61
9,85,0,6,1,82.0,9.9,85
2,72,1,8,3,50.0,2.6,72
7,84,0,7,9,76.0,13.299999999999999,84
5,66,1,5,4,52.0,7.0,66
3,79,0,8,1,60.0,3.3000000000000003,79
9,89,0,9,9,91.0,17.099999999999998,89
6,61,1,9,8,52.0,10.8,61
1,69,0,7,1,43.0,1.1,69
5,48,1,5,5,32.0,7.5,48
7,84,1,7,6,77.0,11.200000000000001,84
4,74,1,5,5,55.0,6.0,74
8,57,0,5,3,52.0,10.4,57
5,81,0,8,0,68.0,5.0,81
9,44,0,9,1,41.0,9.9,44
9,66,0,6,9,63.0,17.099999999999998,66
9,96,1,8,9,99.0,17.099999999999998,96
1,45,1,4,5,17.0,1.5,45
2,71,0,7,7,47.0,3.4,71
3,47,0,4,2,24.0,3.5999999999999996,47
4,95,1,5,6,80.0,6.4,95
9,78,0,8,8,79.0,16.2,78
6,60,1,4,3,49.0,7.800000000000001,60
1,57,0,4,6,27.0,1.6,57
9,53,0,9,6,51.0,14.4,53
6,54,0,4,9,41.0,11.399999999999999,54
4,81,1,9,8,67.0,7.2,81
4,65,1,9,2,48.0,4.8,65
3,92,0,5,0,72.0,3.0,92
7,83,0,9,7,75.0,11.9,83
3,71,0,5,3,48.0,3.9000000000000004,71
2,78,0,9,1,58.0,2.2,78
8,67,0,9,4,62.0,11.2,67
4,99,0,5,3,83.0,5.2,99
8,78,0,4,0,68.0,8.0,78
1,82,0,7,6,55.0,1.6,82
5,71,1,8,3,55.0,6.5,71
9,52,1,8,7,49.0,15.299999999999999,52
1,54,1,5,8,27.0,1.8,54
4,57,1,4,7,38.0,6.8,57
6,78,0,7,0,66.0,6.0,78
8,45,1,6,7,37.0,13.6,45
3,94,1,5,4,72.0,4.199999999999999,94
5,50,0,6,0,34.0,5.0,50
7,71,1,8,8,68.0,12.6,71
1,79,1,8,8,56.0,1.8,79
7,59,1,7,6,52.0,11.200000000000001,59
8,72,1,7,6,67.0,12.8,72
8,79,1,6,0,69.0,8.0,79
9,47,0,8,8,45.0,16.2,47
6,90,0,7,0,76.0,6.0,90
6,74,0,7,6,65.0,9.600000000000001,74
2,44,1,8,8,26.0,3.6,44
3,74,1,8,8,54.0,5.4,74
4,86,1,4,4,68.0,5.6,86
4,53,0,9,5,34.0,6.0,53
8,60,1,7,1,56.0,8.8,60
1,86,1,6,1,63.0,1.1,86
4,63,1,5,9,47.0,7.6,63
4,56,1,5,8,40.0,7.2,56
1,57,0,8,0,31.0,1.0,57
3,73,0,9,9,56.0,5.699999999999999,73
5,51,1,6,4,36.0,7.0,51
6,55,0,4,6,41.0,9.600000000000001,55
9,43,0,7,9,43.0,17.099999999999998,43
9,64,0,4,5,61.0,13.5,64
9,73,1,6,5,69.0,13.5,73
1,67,0,4,5,44.0,1.5,67
9,85,0,8,7,82.0,15.299999999999999,85
8,50,1,5,6,48.0,12.8,50
2,52,0,8,4,27.0,2.8,52
1,70,0,7,9,45.0,1.9,70
1,99,0,8,1,75.0,1.1,99
6,64,1,6,9,54.0,11.399999999999999,64
9,78,1,6,5,76.0,13.5,78
7,49,0,7,9,44.0,13.299999999999999,49
5,63,1,7,4,50.0,7.0,63
2,40,1,5,3,17.0,2.6,40
1,92,1,4,9,66.0,1.9,92
2,64,0,5,4,42.0,2.8,64
1,67,0,8,8,42.0,1.8,67
3,75,1,4,1,56.0,3.3000000000000003,75
6,57,0,7,5,48.0,9.0,57
8,45,1,6,8,40.0,14.4,45
3,41,1,8,9,24.0,5.699999999999999,41
9,42,0,5,4,38.0,12.6,42
5,85,1,9,5,73.0,7.5,85
7,47,1,9,9,40.0,13.299999999999999,47
8,70,1,7,3,62.0,10.4,70
3,87,1,4,4,65.0,4.199999999999999,87
2,58,0,9,7,37.0,3.4,58
2,89,1,4,0,68.0,2.0,89
5,45,0,6,0,30.0,5.0,45
1,53,1,7,9,31.0,1.9,53
2,42,0,7,3,15.0,2.6,42
9,87,1,8,9,89.0,17.099999999999998,87
7,40,1,8,2,33.0,8.4,40
6,83,0,4,4,72.0,8.399999999999999,83
9,69,0,9,9,64.0,17.099999999999998,69
7,85,1,9,7,78.0,11.9,85
5,58,1,5,0,40.0,5.0,58
9,93,1,4,4,91.0,12.6,93
6,58,1,9,4,49.0,8.399999999999999,58
6,48,1,8,1,38.0,6.6000000000000005,48
4,46,0,8,4,28.0,5.6,46
1,85,0,8,7,62.0,1.7,85
5,76,1,4,9,62.0,9.5,76
9,89,0,7,6,89.0,14.4,89
8,80,0,5,1,74.0,8.8,80
8,92,1,5,5,85.0,12.0,92
5,46,0,8,9,33.0,9.5,46
9,48,1,6,0,41.0,9.0,48
3,43,0,4,9,24.0,5.699999999999999,43
3,64,0,9,9,47.0,5.699999999999999,64
1,88,0,9,2,65.0,1.2,88
9,51,0,7,5,50.0,13.5,51
6,45,0,8,8,35.0,10.8,45
2,57,1,6,0,30.0,2.0,57
8,79,0,8,5,76.0,12.0,79
9,60,1,6,1,55.0,9.9,60
9,54,0,5,8,49.0,16.2,54
2,42,0,6,1,19.0,2.2,42
2,41,0,5,2,15.0,2.4,41
7,95,1,5,1,86.0,7.700000000000001,95
4,94,0,4,3,77.0,5.2,94
1,80,0,6,3,55.0,1.3,80
8,79,1,7,9,77.0,15.2,79
2,98,1,7,0,74.0,2.0,98
3,43,1,6,7,23.0,5.1,43
5,71,0,4,4,56.0,7.0,71
3,41,0,7,7,18.0,5.1,41
7,85,0,8,5,76.0,10.5,85
7,68,0,7,1,57.0,7.700000000000001,68
2,41,1,4,6,13.0,3.2,41
7,73,1,5,9,64.0,13.299999999999999,73
6,66,0,5,8,54.0,10.8,66
9,99,1,5,6,97.0,14.4,99
9,93,1,4,4,89.0,12.6,93
2,78,1,5,3,53.0,2.6,78
7,83,0,5,7,74.0,11.9,83
5,77,1,4,5,61.0,7.5,77
6,57,0,8,4,41.0,8.399999999999999,57
1,75,0,7,6,48.0,1.6,75
7,58,0,4,2,48.0,8.4,58
6,66,1,4,8,54.0,10.8,66
4,84,1,6,3,67.0,5.2,84
1,59,1,5,3,34.0,1.3,59
9,60,1,9,7,60.0,15.299999999999999,60
4,62,0,8,5,46.0,6.0,62
2,69,0,9,0,45.0,2.0,69
8,64,0,6,1,56.0,8.8,64
2,70,1,8,8,49.0,3.6,70
5,66,1,5,5,49.0,7.5,66
6,73,1,9,6,65.0,9.600000000000001,73
8,47,0,5,8,39.0,14.4,47
1,58,0,5,2,33.0,1.2,58
1,80,1,7,4,55.0,1.4,80
4,65,0,8,4,50.0,5.6,65
5,67,0,8,9,52.0,9.5,67
9,43,1,6,6,43.0,14.4,43
7,70,1,4,1,58.0,7.700000000000001,70
7,55,0,5,3,45.0,9.1,55
8,90,1,5,3,81.0,10.4,90
5,49,0,9,7,36.0,8.5,49
5,77,1,6,9,64.0,9.5,77
1,87,0,8,2,57.0,1.2,87
9,49,1,7,1,46.0,9.9,49
6,84,1,8,8,76.0,10.8,84
9,48,1,7,3,43.0,11.700000000000001,48
3,78,0,7,8,58.0,5.4,78
5,75,0,8,5,61.0,7.5,75
2,90,1,9,0,72.0,2.0,90
5,97,0,5,2,82.0,6.0,97
8,75,0,7,6,69.0,12.8,75
2,58,1,9,8,35.0,3.6,58
8,99,1,6,7,91.0,13.6,99
4,58,1,6,4,40.0,5.6,58
1,51,0,7,7,26.0,1.7,51
5,52,1,5,1,34.0,5.5,52
1,64,0,7,2,35.0,1.2,64
7,75,0,6,7,67.0,11.9,75
8,64,0,6,8,60.0,14.4,64
3,67,1,8,9,48.0,5.699999999999999,67
3,81,1,5,7,62.0,5.1,81
7,92,0,8,3,84.0,9.1,92
4,78,0,9,5,67.0,6.0,78
3,69,1,9,4,50.0,4.199999999999999,69
8,44,1,9,3,42.0,10.4,44
3,56,1,4,8,37.0,5.4,56
7,57,1,9,9,50.0,13.299999999999999,57
2,82,1,7,2,61.0,2.4,82
1,86,1,8,0,61.0,1.0,86
6,60,1,9,6,48.0,9.600000000000001,60
8,61,1,5,9,56.0,15.2,61
1,78,1,9,7,54.0,1.7,78
9,89,0,7,2,86.0,10.799999999999999,89
3,97,1,7,2,77.0,3.5999999999999996,97
3,96,1,7,5,77.0,4.5,96
4,45,0,7,1,25.0,4.4,45
1,89,1,7,5,67.0,1.5,89
9,55,1,5,4,51.0,12.6,55
3,41,0,4,6,20.0,4.800000000000001,41
4,90,1,6,8,74.0,7.2,90
1,40,0,4,8,12.0,1.8,40
4,96,0,6,0,78.0,4.0,96
1,69,1,8,6,48.0,1.6,69
5,97,0,7,2,79.0,6.0,97
5,82,0,8,3,66.0,6.5,82
7,91,0,8,1,82.0,7.700000000000001,91
8,76,0,6,0,67.0,8.0,76
4,87,1,5,9,75.0,7.6,87
7,62,0,7,2,52.0,8.4,62
4,40,0,9,9,25.0,7.6,40
3,58,1,8,8,39.0,5.4,58
6,85,0,4,0,66.0,6.0,85
4,42,1,7,2,24.0,4.8,42
3,41,0,5,4,17.0,4.199999999999999,41
9,95,1,7,2,93.0,10.799999999999999,95
5,76,0,9,3,62.0,6.5,76
7,56,1,9,3,47.0,9.1,56
6,67,0,8,0,55.0,6.0,67
5,57,1,4,5,41.0,7.5,57
7,72,1,8,6,67.0,11.200000000000001,72
6,54,1,5,6,43.0,9.600000000000001,54
2,61,1,6,5,42.0,3.0,61
3,80,1,9,6,64.0,4.800000000000001,80
2,66,0,4,2,42.0,2.4,66
3,94,0,9,4,77.0,4.199999999999999,94
1,76,1,5,6,52.0,1.6,76
8,71,1,5,9,62.0,15.2,71
6,99,0,9,4,90.0,8.399999999999999,99
2,84,0,8,9,60.0,3.8,84
8,58,1,9,1,49.0,8.8,58
6,67,0,8,5,54.0,9.0,67
7,67,1,9,6,61.0,11.200000000000001,67
1,95,1,8,1,67.0,1.1,95
7,49,1,6,9,42.0,13.299999999999999,49
3,59,0,7,7,43.0,5.1,59
8,64,1,7,4,58.0,11.2,64
6,60,0,8,7,50.0,10.2,60
4,53,0,8,2,34.0,4.8,53
8,61,0,6,1,51.0,8.8,61
9,92,0,7,6,89.0,14.4,92
2,65,1,6,4,41.0,2.8,65
6,83,1,5,4,70.0,8.399999999999999,83
5,50,0,9,7,35.0,8.5,50
5,94,1,7,8,79.0,9.0,94
3,46,0,8,7,26.0,5.1,46
8,56,1,4,9,46.0,15.2,56
8,57,1,5,1,51.0,8.8,57
5,46,1,9,9,30.0,9.5,46
8,95,1,4,6,88.0,12.8,95
8,59,1,6,4,55.0,11.2,59
3,77,1,9,6,60.0,4.800000000000001,77
2,50,0,6,2,26.0,2.4,50
9,83,1,6,3,85.0,11.700000000000001,83
2,97,1,8,6,76.0,3.2,97
9,55,1,6,1,53.0,9.9,55
4,90,0,4,1,70.0,4.4,90
2,94,1,5,0,64.0,2.0,94
1,66,1,8,0,41.0,1.0,66
4,90,1,5,0,73.0,4.0,90
9,50,0,6,5,47.0,13.5,50
9,55,1,7,4,49.0,12.6,55
4,62,0,9,9,53.0,7.6,62
9,99,0,8,7,95.0,15.299999999999999,99
6,98,1,6,4,87.0,8.399999999999999,98
1,51,1,8,0,26.0,1.0,51
6,98,0,7,7,89.0,10.2,98
9,79,0,4,5,73.0,13.5,79
2,42,1,4,7,19.0,3.4,42
6,41,1,9,1,33.0,6.6000000000000005,41
2,99,0,4,9,75.0,3.8,99
4,77,0,7,7,59.0,6.8,77
8,87,0,5,5,79.0,12.0,87
7,91,0,7,0,82.0,7.0,91
9,63,1,7,0,58.0,9.0,63
7,68,0,6,9,61.0,13.299999999999999,68
1,86,1,4,4,59.0,1.4,86
2,85,0,8,6,63.0,3.2,85
6,73,0,9,3,60.0,7.800000000000001,73
7,59,1,5,9,55.0,13.299999999999999,59
3,57,1,8,4,38.0,4.199999999999999,57
9,53,1,6,9,49.0,17.099999999999998,53
7,57,1,6,2,48.0,8.4,57
6,41,0,5,1,24.0,6.6000000000000005,41
6,40,1,8,1,27.0,6.6000000000000005,40
1,59,1,5,4,34.0,1.4,59
5,73,1,5,3,59.0,6.5,73
3,80,0,4,1,60.0,3.3000000000000003,80
7,80,0,8,4,75.0,9.799999999999999,80
3,87,1,4,9,67.0,5.699999999999999,87
5,50,0,4,8,36.0,9.0,50
7,66,0,9,7,60.0,11.9,66
3,62,1,4,8,43.0,5.4,62
2,77,0,7,8,52.0,3.6,77
6,83,1,6,7,73.0,10.2,83
8,42,1,6,8,36.0,14.4,42
4,51,1,7,3,37.0,5.2,51
9,69,0,5,7,66.0,15.299999999999999,69
8,70,1,8,1,64.0,8.8,70
7,62,0,8,8,54.0,12.6,62
7,40,0,8,8,31.0,12.6,40
3,80,0,4,2,59.0,3.5999999999999996,80
6,59,0,8,5,49.0,9.0,59
5,93,1,8,6,80.0,8.0,93
1,45,1,8,2,19.0,1.2,45
3,50,0,6,4,27.0,4.199999999999999,50
1,74,1,7,0,51.0,1.0,74
4,43,0,9,2,25.0,4.8,43
3,68,0,5,7,48.0,5.1,68
4,98,1,7,2,82.0,4.8,98
9,49,0,8,7,47.0,15.299999999999999,49
3,90,1,5,8,70.0,5.4,90
6,68,0,5,5,57.0,9.0,68
6,77,0,7,6,69.0,9.600000000000001,77
7,40,0,7,5,32.0,10.5,40
9,79,0,7,7,78.0,15.299999999999999,79
7,47,1,9,6,41.0,11.200000000000001,47
1,96,0,7,9,72.0,1.9,96
8,77,0,9,0,71.0,8.0,77
5,56,1,4,2,44.0,6.0,56
9,58,0,6,2,57.0,10.799999999999999,58
5,72,0,9,2,57.0,6.0,72
5,54,0,6,3,41.0,6.5,54
2,84,0,8,0,62.0,2.0,84
3,70,0,4,1,48.0,3.3000000000000003,70
9,60,0,5,4,59.0,12.6,60
7,42,1,7,5,34.0,10.5,42
1,41,0,8,8,17.0,1.8,41
3,74,1,5,1,54.0,3.3000000000000003,74
2,80,0,6,8,55.0,3.6,80
1,98,1,5,6,73.0,1.6,98
9,55,1,7,8,50.0,16.2,55
8,95,1,7,3,91.0,10.4,95
5,84,1,9,6,73.0,8.0,84
2,90,0,9,0,70.0,2.0,90
1,98,0,6,7,74.0,1.7,98
7,89,0,7,6,86.0,11.200000000000001,89
2,60,1,4,6,34.0,3.2,60
1,51,1,8,1,25.0,1.1,51
2,67,1,6,9,47.0,3.8,67
7,51,1,6,8,45.0,12.6,51
7,72,1,5,7,62.0,11.9,72
6,59,1,6,0,49.0,6.0,59
5,79,1,8,0,62.0,5.0,79
3,88,0,4,4,65.0,4.199999999999999,88
3,60,1,5,1,40.0,3.3000000000000003,60
9,99,0,8,0,97.0,9.0,99
4,91,0,9,9,79.0,7.6,91
9,93,1,6,7,93.0,15.299999999999999,93
4,78,1,7,3,60.0,5.2,78
2,80,1,9,1,61.0,2.2,80
4,88,1,7,4,73.0,5.6,88
6,98,0,8,5,89.0,9.0,98
6,81,1,4,7,71.0,10.2,81
5,75,0,7,6,61.0,8.0,75
1,61,1,8,6,39.0,1.6,61
3,65,0,5,0,44.0,3.0,65
5,46,0,6,2,32.0,6.0,46
6,46,0,4,2,35.0,7.199999999999999,46
1,47,0,4,6,20.0,1.6,47
9,65,0,5,1,62.0,9.9,65
3,63,1,4,9,42.0,5.699999999999999,63
3,63,1,8,6,43.0,4.800000000000001,63
2,79,1,4,8,56.0,3.6,79
8,87,0,4,0,79.0,8.0,87
3,51,1,4,1,30.0,3.3000000000000003,51
6,86,0,8,5,73.0,9.0,86
2,47,0,9,1,25.0,2.2,47
7,93,1,6,1,84.0,7.700000000000001,93
4,48,0,7,4,27.0,5.6,48
9,42,1,9,6,41.0,14.4,42
9,93,0,4,3,92.0,11.700000000000001,93
7,60,1,5,5,53.0,10.5,60
8,70,0,5,2,63.0,9.6,70
3,87,1,8,3,67.0,3.9000000000000004,87
5,86,1,6,3,74.0,6.5,86
2,63,0,4,3,37.0,2.6,63
7,43,0,8,0,33.0,7.0,43
8,59,0,7,3,58.0,10.4,59
9,55,1,6,3,55.0,11.700000000000001,55
7,49,1,6,5,40.0,10.5,49
8,82,0,8,8,79.0,14.4,82
9,65,1,9,9,68.0,17.099999999999998,65
6,68,1,5,5,57.0,9.0,68
2,44,0,9,5,20.0,3.0,44
2,50,1,6,6,28.0,3.2,50
4,68,1,5,6,50.0,6.4,68
9,84,1,6,0,80.0,9.0,84
7,54,0,6,7,44.0,11.9,54
2,45,1,6,0,19.0,2.0,45
8,87,0,7,8,81.0,14.4,87
7,54,1,5,3,46.0,9.1,54
9,82,1,7,8,83.0,16.2,82
8,59,1,5,7,58.0,13.6,59
3,73,1,7,8,53.0,5.4,73
1,99,1,7,5,73.0,1.5,99
2,99,0,7,8,79.0,3.6,99
2,41,1,8,3,15.0,2.6,41
4,83,1,7,2,62.0,4.8,83
6,55,1,9,2,46.0,7.199999999999999,55
4,58,1,9,7,41.0,6.8,58
9,73,0,6,1,68.0,9.9,73
4,88,1,4,5,72.0,6.0,88
6,53,1,7,8,43.0,10.8,53
6,63,1,4,8,51.0,10.8,63
1,67,1,4,7,38.0,1.7,67
8,87,0,6,7,80.0,13.6,87
3,71,0,4,0,48.0,3.0,71
6,76,1,4,6,63.0,9.600000000000001,76
3,49,1,9,0,31.0,3.0,49
2,88,1,4,8,66.0,3.6,88
5,84,1,5,2,69.0,6.0,84
1,87,1,7,0,62.0,1.0,87
9,48,0,7,7,49.0,15.299999999999999,48
7,63,0,4,6,54.0,11.200000000000001,63
3,75,1,6,1,57.0,3.3000000000000003,75
4,95,1,5,6,77.0,6.4,95
6,68,1,6,4,56.0,8.399999999999999,68
3,99,0,6,6,79.0,4.800000000000001,99
7,68,1,4,9,60.0,13.299999999999999,68
6,97,1,8,6,88.0,9.600000000000001,97
9,87,0,4,1,83.0,9.9,87
5,62,0,9,1,43.0,5.5,62
4,66,1,8,6,48.0,6.4,66
3,70,1,5,2,50.0,3.5999999999999996,70
1,82,1,8,3,61.0,1.3,82
3,46,1,4,6,24.0,4.800000000000001,46
3,88,0,4,1,71.0,3.3000000000000003,88
7,93,0,6,1,81.0,7.700000000000001,93
7,84,1,4,8,76.0,12.6,84
1,43,0,9,0,17.0,1.0,43
3,53,1,4,2,30.0,3.5999999999999996,53
8,81,0,7,9,78.0,15.2,81
9,81,1,7,3,78.0,11.700000000000001,81
7,49,1,6,4,37.0,9.799999999999999,49
7,98,0,8,2,86.0,8.4,98
8,83,0,8,8,77.0,14.4,83
6,73,0,7,4,63.0,8.399999999999999,73
3,65,0,9,6,46.0,4.800000000000001,65
1,62,0,5,6,38.0,1.6,62
7,48,1,9,8,41.0,12.6,48
1,76,1,7,1,51.0,1.1,76
1,47,0,9,2,24.0,1.2,47
9,92,1,5,3,88.0,11.700000000000001,92
7,53,1,8,7,50.0,11.9,53
4,46,1,7,0,30.0,4.0,46
6,46,1,4,8,32.0,10.8,46
1,48,0,5,4,18.0,1.4,48
7,42,1,5,3,29.0,9.1,42
6,53,1,5,7,41.0,10.2,53
4,56,1,8,8,37.0,7.2,56
7,89,1,9,2,85.0,8.4,89
3,83,0,6,3,67.0,3.9000000000000004,83
1,61,1,4,0,30.0,1.0,61
4,85,1,7,2,69.0,4.8,85
3,65,1,9,9,43.0,5.699999999999999,65
1,97,0,5,4,72.0,1.4,97
2,67,0,8,7,47.0,3.4,67
5,84,1,5,0,69.0,5.0,84
8,53,1,9,0,48.0,8.0,53
1,48,0,7,2,20.0,1.2,48
4,90,1,4,8,73.0,7.2,90
4,65,0,5,8,49.0,7.2,65
5,41,1,8,0,26.0,5.0,41
7,50,1,8,3,44.0,9.1,50
8,56,0,6,7,49.0,13.6,56
6,73,1,8,1,61.0,6.6000000000000005,73
1,58,1,6,3,28.0,1.3,58
7,78,1,4,6,74.0,11.200000000000001,78
3,57,0,7,6,33.0,4.800000000000001,57
6,52,0,6,4,42.0,8.399999999999999,52
8,44,1,5,6,39.0,12.8,44
7,89,1,9,5,82.0,10.5,89
6,62,1,5,1,48.0,6.6000000000000005,62
9,97,1,7,8,95.0,16.2,97
9,95,0,8,4,92.0,12.6,95
1,63,0,9,1,36.0,1.1,63
1,68,0,5,5,37.0,1.5,68
1,87,1,9,9,65.0,1.9,87
8,86,1,6,4,82.0,11.2,86
7,47,0,7,1,37.0,7.700000000000001,47
3,65,1,5,9,45.0,5.699999999999999,65
2,54,1,8,9,34.0,3.8,54
4,96,0,9,6,78.0,6.4,96
3,40,1,8,9,18.0,5.699999999999999,40
7,67,0,9,1,59.0,7.700000000000001,67
8,88,1,5,6,82.0,12.8,88
6,86,1,7,5,75.0,9.0,86
3,85,1,4,3,65.0,3.9000000000000004,85
6,53,1,5,3,40.0,7.800000000000001,53
2,81,1,8,5,60.0,3.0,81
7,73,0,4,8,67.0,12.6,73
7,98,0,7,9,95.0,13.299999999999999,98
4,70,1,8,5,56.0,6.0,70
8,45,1,7,5,35.0,12.0,45
4,88,0,9,0,73.0,4.0,88
7,44,0,5,4,37.0,9.799999999999999,44
4,70,1,7,0,53.0,4.0,70
5,76,0,8,8,62.0,9.0,76
7,54,0,5,9,44.0,13.299999999999999,54
3,54,0,8,3,36.0,3.9000000000000004,54
5,91,1,8,1,76.0,5.5,91
3,82,0,4,8,60.0,5.4,82
5,44,0,6,5,28.0,7.5,44
3,67,0,7,9,48.0,5.699999999999999,67
7,72,0,7,2,62.0,8.4,72
1,50,1,4,1,19.0,1.1,50
9,82,0,9,5,80.0,13.5,82
9,45,0,7,9,46.0,17.099999999999998,45
5,62,0,4,5,47.0,7.5,62
9,79,1,7,8,79.0,16.2,79
6,41,1,7,4,27.0,8.399999999999999,41
5,54,1,8,8,43.0,9.0,54
3,62,0,4,4,43.0,4.199999999999999,62
8,61,0,9,1,56.0,8.8,61
4,48,0,7,0,27.0,4.0,48
3,86,1,9,8,70.0,5.4,86
6,79,0,6,9,70.0,11.399999999999999,79
8,69,0,4,6,61.0,12.8,69
9,55,1,4,2,53.0,10.799999999999999,55
6,98,0,4,5,87.0,9.0,98
5,85,0,8,9,68.0,9.5,85
2,86,1,4,3,61.0,2.6,86
2,91,1,8,8,70.0,3.6,91
9,69,1,6,1,65.0,9.9,69
2,84,1,5,3,61.0,2.6,84
2,48,1,8,0,27.0,2.0,48
3,40,0,7,6,22.0,4.800000000000001,40
3,98,1,4,3,81.0,3.9000000000000004,98
4,77,0,5,4,60.0,5.6,77
7,47,0,8,0,41.0,7.0,47
9,98,1,9,1,98.0,9.9,98
2,98,1,9,3,79.0,2.6,98
4,91,0,7,1,77.0,4.4,91
9,57,0,5,0,51.0,9.0,57
2,66,0,6,9,43.0,3.8,66
1,57,1,8,0,27.0,1.0,57
8,71,0,9,5,69.0,12.0,71
9,97,1,9,1,98.0,9.9,97
7,88,0,8,2,80.0,8.4,88
8,71,0,9,4,68.0,11.2,71
4,92,0,6,2,76.0,4.8,92
4,87,1,9,5,72.0,6.0,87
2,84,1,8,6,64.0,3.2,84
8,93,0,4,9,87.0,15.2,93
2,75,0,9,5,53.0,3.0,75
9,75,0,8,1,71.0,9.9,75
4,60,1,4,8,40.0,7.2,60
1,85,1,9,1,58.0,1.1,85
4,71,1,9,5,55.0,6.0,71
3,70,1,8,8,50.0,5.4,70
6,76,1,7,8,64.0,10.8,76
7,55,0,7,1,44.0,7.700000000000001,55
8,85,0,5,8,79.0,14.4,85
2,85,0,7,7,65.0,3.4,85
6,53,1,6,6,37.0,9.600000000000001,53
